start_id:START_ID,end_id:END_ID,type:TYPE
Fact_RELIANCE_TotalScope1Emissions_2023_f1def2c116ab,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalScope1Emissions_2023_f1def2c116ab,Scope1Emission,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,HAS_METRIC
Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,Year_2023,DISCLOSED_IN
Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,Category_Environmental,BELONGS_TO
Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,Scope1Emission,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,HAS_METRIC
Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,Year_2023,DISCLOSED_IN
Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,Category_Environmental,BELONGS_TO
Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,Scope2Emission,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,HAS_METRIC
Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,Year_2023,DISCLOSED_IN
Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,Category_Environmental,BELONGS_TO
Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,Scope2Emission,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,HAS_METRIC
Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,Year_2023,DISCLOSED_IN
Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,Category_Environmental,BELONGS_TO
Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,WasteGenerated,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,HAS_METRIC
Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,Year_2023,DISCLOSED_IN
Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,Category_Environmental,BELONGS_TO
Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,WasteGenerated,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,CSRSpending,MAPS_TO
RELIANCE,Year_2023,REPORTS
RELIANCE,Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,HAS_METRIC
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,Year_2023,DISCLOSED_IN
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,Category_Social,BELONGS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,Standard_BRSR,MAPS_TO
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,HAS_METRIC
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,Year_2025,DISCLOSED_IN
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,Category_Social,BELONGS_TO
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,BoardIndependence,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,Year_2025,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,RenewableEnergy,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,Year_2025,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,RenewableEnergy,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,HAS_METRIC
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,Year_2023,DISCLOSED_IN
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,Category_Social,BELONGS_TO
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,Standard_BRSR,MAPS_TO
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,WomenEmployees,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,HAS_METRIC
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,Year_2023,DISCLOSED_IN
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,Category_Social,BELONGS_TO
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,Standard_BRSR,MAPS_TO
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,WomenEmployees,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,RenewableEnergy,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,RenewableEnergy,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,HAS_METRIC
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,WaterWithdrawal,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,HAS_METRIC
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,WaterWithdrawal,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,HAS_METRIC
Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,Scope1Emission,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,HAS_METRIC
Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,Scope1Emission,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,HAS_METRIC
Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,Scope2Emission,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,HAS_METRIC
Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,Scope2Emission,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,HAS_METRIC
Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,WasteGenerated,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,HAS_METRIC
Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,Year_2023,DISCLOSED_IN
Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,WasteGenerated,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,Year_2023,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e197f44a9e44,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e197f44a9e44,Year_2023,DISCLOSED_IN
